podcast_id,episode_titre,url,description,theme,release_date,podcast_titre
7JyjjDJ6benEc2LFRoW3Yy,"TECH MAKERS - Salomé Maurin, ingénieure full-stack chez Believe",https://open.spotify.com/embed/episode/0dFSe0jXmsd6Ao0SpMQv7Q,"CET EPISODE EST LE DEUXIEME DE LA SERIE ""TECH MAKERS"". Pour le premier episode, c'est ici. Après des études d’ingénieur, Salomé a démarré sa carrière il y a quatre ans dans une entreprise tech qui utilise la blockchain pour rendre transparent le traçage des produits. Elle a rejoint il y a six mois l’aventure de Believe et le monde de la musique, pour continuer à tracer son chemin dans les équipes de développement. Nous parlons de ses études, de la blockchain, du métier de développeuse, des prochaines étapes de sa carrière et de ses références. Bonne écoute ! Les références échangées pendant l'épisode :   Les technos qu’elle suit : React, Terraform  Son application : Green Got, très belle application bancaire qui permet de voir son impact financier  Son livre : “Plaidoyer pour l’altruisme” de Matthieu Ricard et “Clean code” pour celles et ceux qui sont dans l’IT  Son émission : La Terre au Carré sur France Inter  Sa communauté : “Extinction Rebellion” le mouvement britannique  Vous pouvez aussi retrouver l'édition de ITBusinessCrush pour comprendre le web 3.0. ",tech,2022-10-05,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Veronique Marimon, Customer Success Manager puis Chief of Staff",https://open.spotify.com/embed/episode/3tOKlzsxKReDq5fLg6UcTZ,"Pour venir à la tech, Véronique a d'abord géré le projet Salesforce chez ADP avant de rejoindre Salesforce comme Customer Success Manager. Elle a rejoint le CODIR quelques années après et est devenue la Chief of Staff de Salesforce France. Elle nous parle avec passion des deux métiers, de son goût pour le secteur de la tech dans lequel elle veut rester. Sa très belle carrière lui permet de partager de nombreux conseils et les références comme celles-ci :   Social Builder qui aident des femmes à se reconvertir dans la Tech  Marc Benioff, le fondateur de Salesforce , avec le concept de Trailblazer qui se forme tout au long de sa carrière.  Le podcast 40 nuances de next, et également “ Trouveur d’emploi “ de Christelle de Foucault, parmi les nombreux qu'elle écoute.  La newsletter et le podcast de Laura Lesueur.   “Une seconde d’avance” : comment travailler en pleine conscience pour apprendre à rester serein dans un environnement très dynamique, ainsi que d'autres livres, formations et podcast.  Ecoutez le témoignage d'une vraie femme de la tech !  ",IA,2022-09-27,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,Shiran Brodie - Head of Marketing of Make ,https://open.spotify.com/embed/episode/1fhmeooMpdxcUbZEhpBohb,"Shiran's journey in tech started as a content manager at Google, after managing a gym business entirely when she was a student. When she was hired at Integromat, not only was the company scaling at high speed, but she managed a change of brand, her most challenging and rewarding project. We discuss her responsibilities and challenges, the nocode industry, and the qualities she looks for when hiring employees. She also shares her advice to advance your career.  Enjoy this fascinating discussion with one of the most talented women in the nocode software industry! ",tech,2022-09-14,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Carole David, psychologue sociale, experte en Tentage de Trucs, sur l'inclusivité dans la Tech et autres sujets passionnants",https://open.spotify.com/embed/episode/0xKS1dmiijLDFiffKgPcuv,"Avec son bagage de psychologue et une solide expérience en service RH puis en cabinet de recrutement, Carole David a décidé en 2020 de se mettre en ""jachère créative"" et de devenir freelance pour explorer de nouveaux horizons. Elle a découvert l'évaluation de l'expérience utilisateur (UX research), s'est passionnée pour les outils no-code et notamment pour Notion et a rejoint l'association No-code France comme membre active. Notre discussion à bâtons rompus nous a emmenées très loin sur des sujets comme :   Le no-code est-il vraiment inclusif ?  L'exemple de Notion qui a brandé la marque de manière à attirer tout type de créateurs, et notamment des femmes,   Ce qu'il faut faire pour que les femmes se sentent plus à l'aise dans des communautés techs   Le rôle des prises de parole...  Si nous avons explosé le compteur de durée de TechLipstick, c'est parce que Carole utilise son regard de psychologue sociale pour décortiquer ces sujets, avec brio et profondeur. Bonne écoute ! ",IA,2022-09-07,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Sarah Huet, fondatrice de AFemaleAgency : l'énergie au service des Femmes",https://open.spotify.com/embed/episode/68Dmqx0NoSKkWha49mzuxq,"A trente-huit ans, Sarah Huet a déjà exercé plusieurs métiers, dans le luxe, la finance, la défense, en startup comme en multi-nationale. Elle a suivi ses envies après avoir emprunté la voie royale, et cela l'a conduite à l'entrepreneuriat. Avec sa complice Alexia Boeckx elle a fondé AFemaleAgency pour accompagner les femmes tout au long de leur carrière. Elle nous explique pourquoi 'le meilleur investissement de ma vie, c'est un investissement sur moi"", comment donner de sa personne et de son temps finit par rejaillir sur soi. Nous parlons également du rôle des parents, des écoles, et des médias et de l'état dans la place donnée aux femmes. Sarah explique aussi pourquoi être Business Angel est une formidable opportunité. Ses références :   Ian Rodgers, qu'elle a connu chez LVMH  Leia Capital, le groupe de Business Angels qu'elle a créé avec douze autres femmes  La table ronde de AFemaleAgency avec Qonto  La formation d'administratrice de l'EM Lyon.   Si vous avez envie de parler de carrière et de tech, contactez moi : aurelie@tecklipstick.com Et si vous aimez TechLipstick, pensez à partager, merci beaucoup. Bonne écoute !  ",entrepreneuriat,2022-08-31,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Olga Aksentieva, Product Manager @Doctolib, la passion du métier",https://open.spotify.com/embed/episode/2uXxuGeMSTUyO58Tbb70XK,"A quinze ans, Olga était déjà attirée par le digital. Après ses études de commerce, elle a choisi d'emprunter une autre voie que la finance ou le marketing.  Dans son témoignage, elle partage sa passion pour son métier: ""Ce que moi je trouve génial dans le métier de product manager, c'est que c'est vraiment un métier à la croisée des chemins entre le business, le design et la tech, et c'est génial de pouvoir se nourrir de toutes ses dimensions là."" Découvrez les missions, les challenges et les moteurs du Product manager avec Olga ! Les références partagées dans l'épisode :   Openclassroom, pour se former en ligne  Softr, pour créer des sites web en une heure   Autres outils no-code : Notion, Airtable, Timetonic, Bubble   L'interview d'Emmanuel Straschnov, CEO de Bubble   Contournement   Le podcast Clef de Voute   Caroline Ramade et 50inTech   La communauté Duchess   Le jeu Ma Petite Planète   Nina Ramen  ",IA,2022-08-23,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Hors-série estival #4 - Savoir bien s'entourer, avec Célia Senger-Louaisil de Comete",https://open.spotify.com/embed/episode/1d7pzR4OTdB6CpEs0t8Xvb,"“Bien s’entourer, c’est oser demander de l’aide” Avec ses deux co-fondatrices, Célia a lancé Comete pour ""aider les femmes leaders à constituer leur board personnel, un endroit où tu peux partager tes enjeux et problématiques business en toute confiance et en toute confidentialité.""  Ensemble, nous évoquons les raisons pour lesquelles l’aide de Comète devient si puissante pour ses membres, et surtout nous parlons de ce qu’il faut faire pour bien s’entourer dès le début de sa carrière. En s’intéressant aux autres sincèrement, on peut constituer un cercle bienveillant qui sera présent pour les moments difficiles et aussi pour se réjouir des succès rencontrés. Je vous invite à écouter cette conversation passionnante sur les bienfaits de l’entraide au féminin. Les références de l'épisode :   Eléonore Crespo, Clara Chapaz et Maya Noël, les femmes dont la carrière inspire Célia.  La bibliographie de Catherine Painvain , ""Une vie et cinq minutes""   La livre de Géraldine Le Meur , ""Comme elles, entreprenez votre vie""   Le podcast Generation Do It Yourself   Le podcast Electric Ladies ",IA,2022-08-16,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Hors-série estival # 3 - Etre une femme dans la tech, qu'en disent nos invitées ?",https://open.spotify.com/embed/episode/6rZKzrmyhaAnp5qJjlz1yw,"Retrouvez les extraits des épisodes précédents avec des extraits de nos invitées :   Gwenaëlle Gourevich, CTO de Studio Point 21  Léa Richard, Privacy and Data Protection Manager chez Strive  Christelle Curcio, Chief Makers Officer et Co-founder d'Alegria Tech  Elise Pinto, CEO et co-founder de Vocads   Isabelle Andres, Chief Technology, Product and Operations de Believe  Si vous voulez parler de votre carrière, contactez-moi à aurelie@techlipstick.com Bon été !",IA,2022-08-09,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,Hors-série estival #2 - Quelles qualités faut-il pour travailler dans la Tech ?,https://open.spotify.com/embed/episode/3FtWICLcIn6rHK6KQCqDM1,"Après une dizaine d'interviews, nous cernons mieux les qualités qu'il faut pour travailler et entreprendre dans la tech. Qu'en disent les invitées ? Découvrez le dans ce court épisode de 10 mn. Bonne écoute et bel été !  ",tech,2022-08-01,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,Hors-série estival #1 - Qu'est-ce que la Fintech ?,https://open.spotify.com/embed/episode/1MYoQtGh8BIOmOFhFIWNyP,"Vous avez envie d'en savoir plus sur ce qu'est la Fintech ? Avec Jessie, nous avons passé en revue les différents types de domaines avec quelques exemples pour illustrer de quoi on parle, en nous appuyant sur le panorama de France Fintech (https://francefintech.org/panorama-des-fintech-francaises-2020/).  Les sociétés dont nous parlons : Hypo.ai - Wiseed - Wedogood - Leetchi - KissKissBankBank - Mangopay - Greenly - Pledg - Fred de la compta - Revolut - N26 - Lydia - Alan - Wilow.  Au sujet des robo-advisors, il y a un comparatif des solutions sur https://www.jepargneenligne.com/robo-advisor/robo-advisor-comparatif-detaille-acteurs-france/ // La référence pour les compétences recherchées https://www.pagepersonnel.fr/advice/tendances-de-marché/quel-profil-pour-intégrer-une-entreprise-de-la-fintech et pour la GPS formation de l'étudiant https://myroad.letudiant.fr/. // La référence de la formation du MIT en ligne sur https://www.youtube.com/watch?v=90JWoR9MfYU&list=PLUl4u3cNGP61Q_RVDn6srWbLV_zFnd9n0    ",IA,2022-07-26,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Isabelle Andrès, CTO, CPO, COO de Believe : la passion pour la musique et la technologie",https://open.spotify.com/embed/episode/0MK3Ms8LbmyYjmmFYiUqD7,"""Surtout ne t'ennuie pas, c'est sympa de découvrir des nouveaux métiers."" Après des études de commerce et de psychologie, Isabelle a démarré sa carrière chez Europe 1, par passion pour la musique et les médias. Avec son poste actuel chez Believe, une plateforme qui aide les artistes et les labels à diffuser et promouvoir leurs contenus, elle allie sa passion de mucisienne avec son goût pour la technologie.  Ecoutez comment Isabelle a construit sa carrière et ses précieux conseils pour travailler dans la tech.  Références :   Ada Lovelace, pionnière de l'informatique  Les romans de Marie-Robinette Kowal sur les mathématiennes de la Nasa : The Calculating Stars et The Fated Sky, une passionnante lecture pour travailler votre anglais  Fuck le développement personnel de Michael Bennett, pour résoudre concrètement vos problèmes sans se prendre la tête  L'émission C dans l'air sur Arte  50inTech, accelérateur de carrière des femmes dans la tech  Simplon, la formation pour les hackeuses    Le Wagon, écode de code  ",IA,2022-07-18,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Hors-Série - Imène Maharzi, Fondatrice et CEO de OwnYourCash, sur l'indépendance économique des Femmes",https://open.spotify.com/embed/episode/4x91aPURYry7sEcsBVAiYu,"""La mission d'OwnYourCash est de stimuler l'indépendance économique des femmes, parce que c'est la condition fondamentale à mes yeux d'une réelle égalité homme-femme"".  Imène est entrepreneuse et business-angel, et lève les voiles sur les sujets qui touchent à l'argent, comme les relations avec sa banque, la nécessité de mieux parler d'argent, de poser des questions sur la façon dont elle est investie, et sur les possibilités de devenir business-angel. Ecouter Imène aide à faire cette nécessaire prise de conscience que ""ne pas agir, rester passive par rapport à la situation, c'est laisser les autres décider pour toi"". ",entrepreneuriat,2022-07-06,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Louiza Hacene, CEO de Malou, de l'assurance à la food tech",https://open.spotify.com/embed/episode/3pGfzVg6OnGoF4zwzp7sL2,"Après un mastère en entrepreneuriat à HEC Paris, Louiza a démarré sa carrière dans l'assurance. C'est sa passion des restaurants qui l'a conduite à créer Malou, pour aider les restaurateurs à se référencer sur internet et à gérer leur e-réputation. Aujourd'hui Malou compte 35 personnes et se développe à l'international, grâce à sa palettre unique de services pour les restaurateurs.  🙏 Ecoutez Louiza parler de sa passion pour la restauration, de son métier de CEO, des valeurs qu'elle met en oeuvre chez Malou, et aussi partager ses conseils carrière. Les références échangées dans l'épisode :   Les podcasts GDIY et Tech45  Le livre 'The Sales Acceleration Formula' de Mark Roberge   Les newsletter food Eats Business et Pomelo   Le blog de Malou   Kima Ventures qui a investi dans Malou  ",entrepreneuriat,2022-06-28,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Elise Pinto, des Nations Unies à la deep tech",https://open.spotify.com/embed/episode/3YoAvEqEUD7RGWrSAEXzkx,"De consultante pour les Nations Unies à la création d'entreprise, c'est sa foi inébranlable en ses capacités qui porte Elise Pinto dans son nouveau projet: Vocads, une solution intelligente de voix pour les sites d'ecommerce, qu'elle compte bien amener au stade de licorne. Le projet est né autour de la machine à café, quand son futur associé Antony Romano l'a convaincue du potentiel des solutions vocales.  Elle nous livre sa passion pour l'entrepreneuriat et tout ce que cela signifie en termes d'état d'esprit. Si vous voulez lancer votre entreprise, ses conseils vous seront précieux.  Les références fournies par Elise lors de notre entretien :    French Founders, un réseau d'entrepreneurs et de business angels,  Lori Greiner, entrepreneuse et business angel américaine, connue pour participer à Shark Tank, l'émission américaine où des entrepreneurs viennent pitcher devant des business angels pour trouver du financement.  ",entrepreneuriat,2022-06-21,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Christelle Curcio, Chief Makers Officer et Co-fondatrice d'Alegria Tech",https://open.spotify.com/embed/episode/2wKkJOohR5sGY6v49REAXe,"""C'est plus facile de demander pardon que de demander la permission"".  Avec de l'audace et de la pugnacité, Christelle a utilisé sa passion pour les sites webs pour orienter ses études, puis sa carrière. Elle nous parle de son parcours, de ses débuts dans le monde du jeu vidéo, de l'entreprise dont elle est co-fondatrice, des formidables opportunités du no-code et de son engagement pour la diversité avec ses associés. Les références mentionnées par Christelle :   Valérie Dagand, cochairman de Cyberelles.  ""Girlboss, l'incroyable histoire d'une décrocheuse scolaire"" de Sophia Amoruso  Des outils no-code : Airtable, Zappier, Integromat, Shopify.  Le Syndicat Français des Professionnels du No-code.   50inTech qui fait un baromètre sur l'égalité pour les entreprises adhérentes.   Des jeux pour apprendre à developper en faisant des jeux : Roblox et Minecraft.   ",cybersécurité,2022-06-13,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"Lea Richard, Data Protection Officer consultant, ex-Ledger et Tiktok",https://open.spotify.com/embed/episode/2T7n4f64qfqo6oF9HFz6ll,"Léa a fait des études en droit des technologies et a démarré dans la tech chez Yahoo.  Elle a été Senior Data Protection Manager chez TikTok, après avoir travaillé comme Data Protection Officer pour la fintech Ledger. Ses références : Son rôle-modèle dans la Tech : Caroline Goulding, la Data Protection Officer de TikTok Son application préférée pour faire des recherches sur internet sans être tracé.e : DuckDuckGo Le livre de développement personnel qui l'a le plus aidée : Charles Pépin, les Vertus de l'échec. L'émission dont elle a besoin de l'humour en ce moment : Broute. Son réseau de femmes : Comete pour votre board personnel",data,2022-06-06,TechLipstick
7JyjjDJ6benEc2LFRoW3Yy,"TECH MAKERS - Gwenäelle Gourevich, la Chief Technology Officer du studio de jeu 2.21",https://open.spotify.com/embed/episode/6v9gYCU0sgYgnhBXPcGCre,"Gwenaëlle Gourevitch est la CTO du studio de jeu 2 point 21. Après avoir abandonné ses études, elle a appris des technologies sur le tas et construit son chemin dans la tech, pour finalement travailler dans le secteur de ses rêves, le jeu vidéo ! Les références qu'elle partage dans l'épisode :   Chez Xuan, restaurant asiatique à Thonon-les-Bains,  Elon Musk, le fondateur de Tesla,  Roots and Refuge Farm, sa chaîne YouTube préférée,  MeteoSwiss, l'application de météo suisse qu'elle utilise,  Quechua et Patagonia, les marques de vêtements qu'elle aime.   Gwenaëlle parle également de Duolab, Theodo, et Sicara.",gaming,2022-05-31,TechLipstick
6swTuYvHHQpFboNe2GhSva,"#18 Gerald Gregoire, Directeur Général Adjoint Crédit Agricole S.A",https://open.spotify.com/embed/episode/72U6dC1scDqAT5QserS80c,"Dans ce nouvel épisode de Femmes de la Tech, Sophie Yannicopoulos reçoit Gérald Grégoire, Directeur Général Adjoint Client, Développement et Innovation du groupe Crédit Agricole. Un échange dense, sincère et éclairant avec un leader résolument tourné vers l’avenir.Des agences du Sud de la France aux responsabilités stratégiques du Comex, Gérald retrace un parcours d'une rare fidélité, façonné par la transformation digitale, l'expérience client et l’impact territorial. Il partage les défis d’un groupe centenaire confronté à la révolution des usages, des fintechs et de l’intelligence artificielle, tout en défendant une vision profondément humaine de la banque : inclusive, ancrée, utile.Il évoque aussi la complexité d’un leadership non hiérarchique, sa passion pour le collectif, la richesse des parcours multiples, et son combat quotidien pour plus de mixité dans les métiers de la tech. Un entretien vibrant avec un dirigeant curieux, exigeant, et pleinement conscient de sa responsabilité d’innovation au service des 25 millions de clients en France.Femmes de la Tech est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-06-24,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#17 Franck Le Moal, Group Information / Technology / IT Digital Director chez LVMH",https://open.spotify.com/embed/episode/4xLXJT02YgpCERwda2hpul,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Franck Le Moal, Directeur des Systèmes d'Information et de la Technologie du groupe LVMH, pour une conversation passionnante au cœur de la transformation digitale du luxe.Du lancement des grands programmes ERP chez L’Oréal dans les années 90 à la révolution Data, Tech, Digital et Clienteling chez Louis Vuitton, Franck retrace un parcours exceptionnel, jalonné d’innovations majeures et d’engagements forts. Il partage les coulisses de la tech « silencieuse » au service des artisans, des vendeurs, et de l’expérience client, tout en explorant les promesses concrètes de l’intelligence artificielle générative dans les maisons du groupe. Il évoque aussi la complexité du pilotage à l’échelle mondiale, la nécessité d’un leadership ancré dans l’agilité, et son combat pour une tech plus mixte au sein de LVMH. Un échange riche, sincère et éclairant avec un leader discret mais visionnaire, qui incarne l’exigence et l’audace du luxe à la française.Femmes de la Tech est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-06-10,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#16 Etienne Bertin, Group Chief Information Officer L'Oréal",https://open.spotify.com/embed/episode/1H3Cy04dJtjinhkbBWrxQY,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Étienne Bertin Chief Information Officer du Groupe L’Oréal, pour une immersion au cœur de la Beauty Tech, là où l’innovation technologique rencontre les enjeux stratégiques du géant mondial.De Carrefour à la FNAC, jusqu’à L’Oréal, Étienne revient sur les moments clés d’un parcours construit à l’intersection du retail, du digital et de la transformation des organisations.Il décrypte la façon dont L’Oréal articule aujourd’hui sa stratégie IT autour de la donnée et du contenu.Le tout, en répondant à des défis business majeurs : l’essor de l’intelligence artificielle générative, l’évolution fulgurante des usages et des attentes consommateurs à l’échelle mondiale, l'hyper personnalisation, l'explosion du besoin de contenus, et le rôle grandissant des écosystèmes partenaires, notamment des agences. Etienne Bertin nous partage également sa vision du leadership, entre exigence et bienveillance, et son engagement en faveur d’une tech plus inclusive et ouverte aux femmes.Un épisode dense, inspirant et concret avec un leader qui conjugue vision stratégique et ancrage opérationnel au service d’un groupe en perpétuelle réinvention.""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-06-03,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#15 Sandrine Sainson, Directrice Marketing de Monoprix",https://open.spotify.com/embed/episode/18ib1aM4LBATNuPddaY9Qw,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Sandrine Sainson, Directrice Marketing de Monoprix, pour une conversation riche sur la transformation marketing au sein d'une enseigne historique.Forte d’un parcours construit entre innovation digitale, data et expérience client, Sandrine revient sur son parcours, son tropisme pour la data et son approche du leadership tout en nuance. Elle partage les coulisses d'un leadership centré sur la personnalisation, le contenu et la fidélisation, au service d'une marque à la fois patrimoniale et résolument tournée vers l'avenir. Un épisode éclairant avec une leader engagée, pragmatique et tournée vers l'action. “Femmes de la Tech” est un podcast powered by Adobe France Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-05-12,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#14 Caroline Dassie, Directrice Exécutive Marketing, Marques Propres, Datas & Clients du groupe Carrefour",https://open.spotify.com/embed/episode/1ojcuViXwpcvC4XObkjayi,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Caroline Dassie, Directrice Exécutive Marketing, Marques Propres, Datas & Clients du groupe Carrefour, pour un échange riche sur l'impact de la tech et de l'IA dans la transformation du retail. Avec un parcours impressionnant entre grande consommation et distribution, Caroline partage sa vision d'un marketing utile, pragmatique et humain. De l'arrêt des prospectus à la personnalisation des contenus grâce à l'IA, elle dévoile les coulisses d'une révolution menée à grande échelle, portée par une ambition forte : rendre la transition alimentaire accessible à tous. Un épisode inspirant avec une leader engagée, qui conjugue opérationnel, vision stratégique et exigence. Femmes de la Tech est un podcast powered by Adobe France Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-04-28,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#13 Michelle Lamberti, Global Omnicommerce Leader chez ADEO",https://open.spotify.com/embed/episode/2oNU4qzidao5MwWuAIrDRp,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Michelle Lamberti, Global Omnicommerce Leader chez ADEO, pour une conversation riche d'enseignements sur la transformation du retail à l'ère du digital. Avec un parcours impressionnant chez McDonald's, Starbucks, Marks & Spencer, Uber, Zalando et aujourd'hui ADEO (Leroy Merlin, Bricoman, Weldom…), Michelle incarne une vision résolument pragmatique et humaine du marketing, avec un parcours guidé par l'innovation et l'impact. Elle partage sa vision d'un commerce omnicanal centré sur le client, où la tech, l'IA et les contenus deviennent des leviers d'engagement, d'efficacité et de croissance durable.Un épisode vibrant avec une leader énergique qui conjugue ambition et goût de l'apprentissage continu. ""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-04-21,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#12 Amélie Poisson, DGA Offre & Marketing chez La Redoute",https://open.spotify.com/embed/episode/3WB87tlIvS6EBLQTZuHNrt,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Amélie Poisson, DGA Offre & Marketing chez La Redoute, pour un échange passionnant sur la transformation d'une marque iconique et l'évolution du commerce en ligne. Avec un parcours riche en marketing, stratégie et digital, Amélie a contribué à faire de La Redoute un acteur clé du e-commerce, tout en préservant son ADN et son engagement envers ses clients. Convaincue que l'innovation doit être guidée par le sens et la vision, Amélie nous partage sa vision du leadership, l'importance de la collaboration et les défis d'un secteur en perpétuelle mutation. Un épisode inspirant avec une dirigeante qui conjugue audace et pragmatisme pour réinventer le retail. ""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",tech,2025-04-14,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#11 Virginie Trotin, CIO CHANEL Watches and Fine Jewelry",https://open.spotify.com/embed/episode/2buzQbGkKvQ1iQ9EwPbUvh,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Virginie Trotin, CIO CHANEL Watches and Fine Jewelry, pour un échange sincère sur son parcours et sa vision du leadership dans la tech et le luxe.Ingénieure de formation, Virginie a bâti sa carrière en alliant expertise technologique et compréhension fine des métiers. Convaincue que la tech doit être au service du business, elle œuvre pour une transformation digitale cohérente et créatrice de valeur. Avec pragmatisme et engagement, elle partage son approche du leadership, l’importance d’embarquer ses équipes et le rôle clé de l’innovation dans un secteur où tradition et modernité doivent coexister.Un épisode enrichissant avec une leader qui allie exigence et humilité.""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-03-04,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#10 Claire Basini, Directrice générale adjointe Activités BtoC chez TF1",https://open.spotify.com/embed/episode/7eU7duk9ZSxI25bP8Ed1Xg,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Claire Basini, Directrice générale adjointe Activités BtoC chez TF1, pour un échange sur son parcours et sa vision du leadership dans un secteur en pleine mutation.De L’Oréal à Canal+, en passant par l’entrepreneuriat, Claire a toujours su allier transformation et innovation. Aujourd’hui, elle pilote la stratégie numérique de TF1 et l’essor du streaming, convaincue que la tech et le marketing de la performance sont des leviers clés.Avec énergie et détermination, elle partage sa vision du digital, l’importance du collectif et la manière dont son leadership s’est construit entre exigence et bienveillance.""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",entrepreneuriat,2025-02-25,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#9 Audrey Hazak, Senior Vice President of Digital Customer Relationship chez Schneider Electric",https://open.spotify.com/embed/episode/13cyTOmGaXjUtdm8vTdcKl,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Audrey Hazak, Senior Vice President of Digital Customer Relationship chez Schneider Electric, pour une conversation passionnante sur son parcours et sa manière de piloter la transformation digitale à grande échelle.Depuis 25 ans chez Schneider Electric, Audrey a su évoluer avec détermination, passant du crédit management à la transformation digitale, un parcours atypique qui témoigne de son adaptabilité et de sa curiosité. Passionnée de sport, elle applique à son management les valeurs de persévérance et de coopération, essentielles pour fédérer ses équipes et relever de nouveaux défis. Aujourd’hui, elle dirige une équipe de près de 900 personnes à travers le monde, où l’enjeu est de conjuguer diversité culturelle et collaboration internationale pour accélérer l’innovation et l’expérience client.Avec dynamisme et pragmatisme, elle partage son approche du digital, du leadership et des leviers essentiels pour fédérer des équipes autour d’une ambition commune.""Femmes de la Tech"" est un podcast powered by Adobe France. Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",tech,2025-02-18,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#8 Anne Guichard, Worldwide Chief E-Commerce Officer chez L'Oréal",https://open.spotify.com/embed/episode/7iHQXDLQPwSggs6Cuic8tu,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Anne Guichard, en charge des programmes et de la transformation digitale chez L’Oréal, pour une discussion inspirante sur son parcours et sa vision du leadership dans un monde en mutation.Animée par le goût du challenge, Anne nous parle de ses 30 ans de carrière et de son évolution à travers ses différents postes au sein du groupe L'Oréal.Elle nous livre son regard sur l’évolution du digital, de l’essor du e-commerce à l’intelligence artificielle générative, en passant par la personnalisation des contenus et la BeautyTech.Un échange captivant, qui nous offre une perspective passionnante sur l’avenir de l’industrie.""Femmes de la Tech"" est un podcast powered by Adobe France Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-02-11,Femmes de la Tech
6swTuYvHHQpFboNe2GhSva,"#7 Hélène Chaplain Lambert, Global CIO de Pernod Ricard",https://open.spotify.com/embed/episode/2Q6E3wud9ReAJuOyTvpSWi,"Dans ce nouvel épisode, Sophie Yannicopoulos reçoit Hélène Chaplain Lambert, Global CIO de Pernod Ricard, pour un échange inspirant sur son parcours atypique et le pouvoir des mots dans un environnement complexe.Au fil de la discussion, Hélène revient sur son parcours unique, marqué par une formation littéraire, une carrière dans le conseil et une passion pour la stratégie, avant de rejoindre le géant des vins et spiritueux. Elle partage avec authenticité comment elle a transformé la fonction IT en Global Tech, pour revaloriser les équipes et devenir un véritable moteur stratégique pour l'organisation.On y découvre les défis digitaux d’une industrie aux traditions séculaires et les moyens de préserver l’émotion et la créativité dans un monde de plus en plus influencé par l’intelligence artificielle.Avec élégance et bienveillance, Hélène nous dévoile aussi comment elle a dû adapter son leadership et son discours, dans des débats où l’on ne l'attendait pas.Un échange inspirant et riche en perspectives.""Femmes de la Tech"" est un podcast powered by Adobe France Hébergé par Acast. Visitez acast.com/privacy pour plus d'informations.",IA,2025-02-04,Femmes de la Tech
